법인등록번호,회사명,종목코드,KSIC,A대분류,A세분류,B1주업종,B1_2단,B1_3단,밸류체인,가치사슬단계,묶음노드,모수계층,매출액,매출기준,종업원수,상장,출처,기업집단명들
1101118031140,퍼스트제이에이치제이차 주식회사,,K649,서비스,금융,은행업,,,금융,,,T1u,,,,,DART(비상장),
1601110403438,에코산업개발 주식회사,,L68122,서비스,시설·자산운영,부동산·임대,,,,,,T1u,,,,,DART(비상장),
1101118073308,퍼스트제이에이치제사차 주식회사,,K649,서비스,금융,은행업,,,금융,,,T1u,,,,,DART(비상장),
1101110917525,신길음엔에이치제이차 주식회사,,K649,서비스,금융,은행업,,,금융,,,T1u,,,,,DART(비상장),
1101118073069,퍼스트제이에이치제삼차 주식회사,,K649,서비스,금융,은행업,,,금융,,,T1u,,,,,DART(비상장),
1101117433701,(주) 씨너지,,J58222,서비스,콘텐츠·SW,소프트웨어·IT,,,콘텐츠·미디어,,,T1u,,,,,DART(비상장),
1101118934972,코릭스에프앤아이대부 주식회사,,K64919,서비스,금융,여신전문금융업,,,금융,,,T1u,,,,,DART(비상장),
1101118445276,키스비케이제구차 주식회사,,K649,서비스,금융,은행업,,,금융,,,T1u,,,,,DART(비상장),
1101110712425,스마트포트테크놀로지,,J58221,서비스,콘텐츠·SW,소프트웨어·IT,,,콘텐츠·미디어,,,T1u,,,,,DART(비상장),
1101119160211,에이치에스제이제일차 주식회사,,K64999,서비스,지주·투자,다품목·범용,,,금융,,Y,T1u,,,,,DART(비상장),
1341340001627,회계법인 대평,,M712,서비스,인적서비스,전문서비스,,,,,,T1u,,,,,DART(비상장),
1345110675635,주식회사 벨리인베스트먼트,,L68,서비스,시설·자산운영,부동산·임대,,,,,,T1u,,,,,DART(비상장),
1101117144241,주식회사 혁신자산운용,,K66192,서비스,금융,결제·핀테크,,,금융,,,T1u,,,,,DART(비상장),
1101113755042,(주)시노다이나믹스,,N75999,서비스,인적서비스,사업지원서비스,,,,,,T1u,,,,,DART(비상장),
1101117761011,닥터블릿헬스케어,,C10897,제조,완제품제조,식품·음료,,,농식품,4,,T1u,,,,,DART(비상장),
1101112985492,(주)비제이티인터내셔날,,C14112,제조,완제품제조,의류·패션,,,최종소비재,4,,T1u,,,,,DART(비상장),
1115410000852,의정부신용협동조합,,K64131,서비스,금융,은행업,,,금융,,,T1u,,,,,DART(비상장),
2147380000207,부안수산업협동조합,,K64131,서비스,금융,은행업,,,금융,,,T1u,,,,,DART(비상장),
1759380006168,울진후포수산업협동조합,,K64121,서비스,금융,은행업,,,금융,,,T1u,,,,,DART(비상장),
1101111093072,(주)세별,,G466,유통,도매·상사,건설·시공,,,,,,T1u,,,,,DART(비상장),
1115400000507,하나신용협동조합,,K64131,서비스,금융,은행업,,,금융,,,T1u,,,,,DART(비상장),
1101140038480,베셀홀딩스 유한회사,,C103,제조,완제품제조,식품·음료,,,농식품,4,,T1u,,,,,DART(비상장),
1801110020189,주식회사 천경,,H49301,서비스,운송·보관,육상운송,,,유통·물류,,,T1u,,,,,DART(비상장),
1101115674505,케이원디(주),,L68,서비스,시설·자산운영,부동산·임대,,,,,,T1u,,,,,DART(비상장),
1101110104490,주식회사 센트럴디벨롭먼트,,L68129,서비스,시설·자산운영,부동산·임대,,,,,,T1u,,,,,DART(비상장),
1101110315229,주식회사 범우,,C2049,제조,소재제조,화학·소재,정밀·기능화학,,,2,,T1u,,,,,DART(비상장),
1101110813942,한국지역난방기술(주),,M7212,서비스,인적서비스,전문서비스,,,,,,T1u,,,,,DART(비상장),
1101110920936,주식회사 에이치디와이유제이비기업구조조정부동산투자회사,,L68121,서비스,시설·자산운영,부동산·임대,,,,,,T1u,,,,,DART(비상장),
1311110267897,(주)에이티지씨,,M70113,서비스,인적서비스,의약·바이오,,,,,,T1u,,,,,DART(비상장),
1102340016091,예지회계법인,,M71201,서비스,인적서비스,전문서비스,,,,,,T1u,,,,,DART(비상장),
1101117595593,브룩필드프로퍼티스로지스틱스코리아 주식회사,,L68212,서비스,인적서비스,부동산·임대,,,,,,T1u,,,,,DART(비상장),
1846110000533,티케이지태광(주),,C15219,제조,완제품제조,의류·패션,,,최종소비재,4,,T1u,,,,,DART(비상장),
1955110095377,고려개발 주식회사,,I55101,서비스,시설·자산운영,레저·숙박·스포츠,,,,,,T1u,,,,,DART(비상장),
1601110343759,농업회사법인 만나씨이에이(주),,A01121,자원,자원채취,농림수산,농업,,농식품,1,,T1u,,,,,DART(비상장),
1101140247715,(유)지니집코리아,,H50111,서비스,운송·보관,해상운송,,,유통·물류,,,T1u,,,,,DART(비상장),
1301410000881,동수원 신용협동조합,,K64131,서비스,금융,은행업,,,금융,,,T1u,,,,,DART(비상장),
1101111844368,트러스트코리아 (주),,C27213,제조,완제품제조,전자·정밀,전자기기·모듈,,,4,,T1u,,,,,DART(비상장),
2841110423586,주식회사 썬라이트,,L68112,서비스,시설·자산운영,부동산·임대,,,,,,T1u,,,,,DART(비상장),
1601110480535,주식회사 모라이,,M73,서비스,인적서비스,전문서비스,,,,,,T1u,,,,,DART(비상장),
1101140035728,유케이제십차유동화전문 유한회사,,K64999,서비스,지주·투자,다품목·범용,,,금융,,Y,T1u,,,,,DART(비상장),
1101140265428,유에스제십일차유동화전문 유한회사,,K64999,서비스,지주·투자,다품목·범용,,,금융,,Y,T1u,,,,,DART(비상장),
1101140343761,유에이치케이제육차유동화전문 유한회사,,K64999,서비스,지주·투자,다품목·범용,,,금융,,Y,T1u,,,,,DART(비상장),
1101140261509,유앤에스제사차유동화전문 유한회사,,K649,서비스,금융,은행업,,,금융,,,T1u,,,,,DART(비상장),
1101140337251,유케이제구차유동화전문 유한회사,,K64999,서비스,지주·투자,다품목·범용,,,금융,,Y,T1u,,,,,DART(비상장),
1101140350823,유에스아이제삼차유동화전문 유한회사,,K64999,서비스,지주·투자,다품목·범용,,,금융,,Y,T1u,,,,,DART(비상장),
1101140259596,유더블유제십이차유동화전문 유한회사,,K64999,서비스,지주·투자,다품목·범용,,,금융,,Y,T1u,,,,,DART(비상장),
1101140214417,유앤에스제이차유동화전문 유한회사,,K64999,서비스,지주·투자,다품목·범용,,,금융,,Y,T1u,,,,,DART(비상장),
1101140331435,유에스제십삼차유동화전문 유한회사,,K64999,서비스,지주·투자,다품목·범용,,,금융,,Y,T1u,,,,,DART(비상장),
2301110253937,현대중공업터보기계 주식회사,,C29131,제조,완제품제조,기계·운송기기,산업기계·로봇,,로봇·자동화,4,,T1u,,,,,DART(비상장),
1201110101220,(주)나라삼양감속기,,C29142,제조,완제품제조,기계·운송기기,산업기계·로봇,,로봇·자동화,4,,T1u,,,,,DART(비상장),
1101118018370,주식회사 플레이버스,,M71531,서비스,인적서비스,전문서비스,,,,,,T1u,,,,,DART(비상장),
1748110128359,경북스마트교육 주식회사,,F41121,건설,시공·건설,건설·시공,,,건설·인프라,5,,T1u,,,,,DART(비상장),
1801110157106,(주)익스피다이터스코리아,,H5299,서비스,운송·보관,창고·물류,,,유통·물류,,,T1u,,,,,DART(비상장),
1101116049997,일렉서스(주),,G46432,유통,도매·상사,생활용품·가구,,,,,,T1u,,,,,DART(비상장),
1101110031578,(주)도루코,,C25931,제조,부품제조,금속,금속가공,,,3,,T1u,,,,,DART(비상장),
1101110848105,(주)신한바이오켐,,C10903,제조,완제품제조,식품·음료,,,바이오·제약|농식품,4,,T1u,,,,,DART(비상장),
1801110129436,천일계전(주),,C27214,제조,완제품제조,전자·정밀,전자기기·모듈,,,4,,T1u,,,,,DART(비상장),
1101113079252,(주)이지수능교육,,J58111,서비스,콘텐츠·SW,미디어·광고·영상,,,콘텐츠·미디어,,,T1u,,,,,DART(비상장),
1311110320603,(주)와이앤씨스마트앱스,,J582,서비스,콘텐츠·SW,소프트웨어·IT,,,콘텐츠·미디어,,,T1u,,,,,DART(비상장),
1101112748262,로브메디텍 주식회사 ,,G46592,유통,도매·상사,기계·운송기기,,,,,,T1u,,,,,DART(비상장),
1101140036279,히트2025홀딩스 유한회사,,K66199,서비스,금융,결제·핀테크,,,금융,,,T1u,,,,,DART(비상장),
1101140242103,도버홀딩스 유한회사,,K64209,서비스,금융,자산운용업,,,금융,,,T1u,,,,,DART(비상장),
1601110191083,대전열병합발전주식회사,,D35300,서비스,시설·자산운영,에너지·자원·환경,,,신재생에너지,,,T1u,,,,,DART(비상장),
1101140038591,케이비와이제이제일차 유한회사,,K64999,서비스,지주·투자,다품목·범용,,,금융,,Y,T1u,,,,,DART(비상장),
1101140038589,케이비와이제이제이차 유한회사,,K64999,서비스,지주·투자,다품목·범용,,,금융,,Y,T1u,,,,,DART(비상장),
1112440000688,신길1동새마을금고,,K64131,서비스,금융,은행업,,,금융,,,T1u,,,,,DART(비상장),
1448440000249,화광새마을금고,,K64131,서비스,금융,은행업,,,금융,,,T1u,,,,,DART(비상장),
1746440003241,효용새마을금고,,K64131,서비스,금융,은행업,,,금융,,,T1u,,,,,DART(비상장),
1101113352062,양지디앤엠 주식회사,,L68212,서비스,인적서비스,부동산·임대,,,,,,T1u,,,,,DART(비상장),
2012110011825,어업회사법인 주식회사 순수해작 ,,C102,제조,완제품제조,식품·음료,,,농식품,4,,T1u,,,,,DART(비상장),
1151440000660,구로중앙새마을금고,,K64,서비스,금융,은행업,,,금융,,,T1u,,,,,DART(비상장),
1101112175316,(주)하이필,,C29176,제조,완제품제조,기계·운송기기,냉난방공조,,,4,,T1u,,,,,DART(비상장),
1347440001340,평택새마을금고,,K64131,서비스,금융,은행업,,,금융,,,T1u,,,,,DART(비상장),
1101113962043,(주)국민행복기금,,K649,서비스,금융,은행업,,,금융,,,T1u,,,,,DART(비상장),
1101118570544,주식회사 래디앙삼성,,L68112,서비스,시설·자산운영,부동산·임대,,,,,,T1u,,,,,DART(비상장),
1101110894299,쉬프트정보통신(주),,J62021,서비스,인적서비스,소프트웨어·IT,,,통신·데이터,,,T1u,,,,,DART(비상장),
1101111782138,크라운이큅먼트코리아주식회사,,G46599,유통,도매·상사,기계·운송기기,,,,,,T1u,,,,,DART(비상장),
1154110023863,가농바이오주식회사,,C10899,제조,완제품제조,식품·음료,,,바이오·제약|농식품,4,,T1u,,,,,DART(비상장),
1101110929549,티앤케이용화제일차 주식회사,,K64999,서비스,지주·투자,다품목·범용,,,금융,,Y,T1u,,,,,DART(비상장),
2013110018704,(주)신성메이저글러브,,C14499,제조,완제품제조,의류·패션,,,최종소비재,4,,T1u,,,,,DART(비상장),
1748110094419,(주)오토노머스에이투지,,J5822,서비스,콘텐츠·SW,소프트웨어·IT,,,콘텐츠·미디어,,,T1u,,,,,DART(비상장),
1101110855720,(주)셀릭스,,C21212,제조,소재제조,의약·바이오,,,바이오·제약,2,,T1u,,,,,DART(비상장),
1101118478186,자이언츠제사차 주식회사,,K649,서비스,금융,은행업,,,금융,,,T1u,,,,,DART(비상장),
1101110919164,에이투동산제오차 주식회사,,K649,서비스,금융,은행업,,,금융,,,T1u,,,,,DART(비상장),
1101112207177,한국서부발전주식회사,,D3511,서비스,시설·자산운영,에너지·자원·환경,,,신재생에너지,,,T1u,,,,,DART(비상장),
1101112626567,주식회사 레인보우폴리스,,L6822,서비스,플랫폼·중개,부동산·임대,,,,,,T1u,,,,,DART(비상장),
1101115900207,주식회사 이구아수인베스트먼트,,M71531,서비스,인적서비스,전문서비스,,,,,,T1u,,,,,DART(비상장),
1101140161353,엔에이치에프제4호비공공임대유동화전문유한회사,,K64999,서비스,지주·투자,다품목·범용,,,금융,,Y,T1u,,,,,DART(비상장),
1101110926352,아이온비티엑스홀딩스주식회사,,K64999,서비스,지주·투자,다품목·범용,,,금융,,Y,T1u,,,,,DART(비상장),
1101114886812,주식회사 알통,,J63120,서비스,플랫폼·중개,소프트웨어·IT,,,통신·데이터,,,T1u,,,,,DART(비상장),
1101140290574,팔란티어테크놀로지스코리아 유한회사,,J58222,서비스,콘텐츠·SW,소프트웨어·IT,,,콘텐츠·미디어,,,T1u,,,,,DART(비상장),
1752110010276,(주)한길,,R91121,서비스,시설·자산운영,레저·숙박·스포츠,,,,,,T1u,,,,,DART(비상장),
1614110023841,(주)미가온푸드,,C1012,제조,완제품제조,식품·음료,,,농식품,4,,T1u,,,,,DART(비상장),
1101110934222,넥스트영종제일차 주식회사,,K6499,서비스,지주·투자,다품목·범용,,,금융,,Y,T1u,,,,,DART(비상장),
1101110950793,케이씨지아이에스에프제칠차 주식회사,,K64209,서비스,금융,자산운용업,,,금융,,,T1u,,,,,DART(비상장),
1615110247019,(주)썬랩,,F42311,건설,시공·건설,건설·시공,,,건설·인프라,5,,T1u,,,,,DART(비상장),
2001110025001,(주)진평,,E3831,서비스,시설·자산운영,에너지·자원·환경,,,신재생에너지,,,T1u,,,,,DART(비상장),
1101114307967,주식회사 제이앤티인베스트먼트,,K64209,서비스,금융,자산운용업,,,금융,,,T1u,,,,,DART(비상장),
1358110115783,지아이테크놀로지(주),,C26223,제조,부품제조,전자·정밀,기판·PCB,기판 제조,,3,,T1u,,,,,DART(비상장),
1348110296112,주식회사 현우엠텍,,C29293,제조,완제품제조,기계·운송기기,생산장비,,,4,,T1u,,,,,DART(비상장),
1101113615907,제이피모간투자자문코리아(주),,K66192,서비스,금융,결제·핀테크,,,금융,,,T1u,,,,,DART(비상장),
1211110152181,유브이엠텍(주),,C22292,제조,소재제조,화학·소재,플라스틱제품,,,2,,T1u,,,,,DART(비상장),
1244110388349,주식회사 소도몰,,G47231,유통,소매,식품·음료,,,최종소비재,,,T1u,,,,,DART(비상장),
1101115476753,(주)라온사람들,,I5611,서비스,인적서비스,외식·급식,,,,,,T1u,,,,,DART(비상장),
1101110168769,한국투자증권주식회사,,K66121,서비스,금융,증권·투자매매업,,,금융,,,T1u,,,,,DART(비상장),
1846110033954,주식회사 건기,,C25112,제조,부품제조,금속,금속가공,,,3,,T1u,,,,,DART(비상장),
1955110101124,주식회사 하이밸,,C29111,제조,완제품제조,기계·운송기기,산업기계·로봇,,로봇·자동화,4,,T1u,,,,,DART(비상장),
1101116661832,뱅커스트릿 주식회사,,K649,서비스,금융,은행업,,,금융,,,T1u,,,,,DART(비상장),
1358110204544,(주)명신테크코리아,,C29120,제조,완제품제조,기계·운송기기,산업기계·로봇,,로봇·자동화,4,,T1u,,,,,DART(비상장),
2841110388970,(주)성지리츠,,L6812,서비스,시설·자산운영,부동산·임대,,,,,,T1u,,,,,DART(비상장),
1101111018989,지보단코리아 (주),,G46326,유통,도매·상사,식품·음료,,,,,,T1u,,,,,DART(비상장),
1101110923181,한국스포츠레저 주식회사,,R9124,서비스,시설·자산운영,레저·숙박·스포츠,,,,,,T1u,,,,,DART(비상장),
1955110060297,주식회사 월드테크,,C25923,제조,부품제조,금속,금속가공,,,3,,T1u,,,,,DART(비상장),
1101112930398,(주)메트로디앤아이,,K66192,서비스,금융,결제·핀테크,,,금융,,,T1u,,,,,DART(비상장),
1358110300326,주식회사 신밧드,,G47119,유통,소매,다품목·범용,,,최종소비재,,,T1u,,,,,DART(비상장),
1348110083121,솔리드 주식회사,,C2927,제조,완제품제조,기계·운송기기,생산장비,,,4,,T1u,,,,,DART(비상장),
1343110042119,(주)신화케이푸드,,I561,서비스,인적서비스,외식·급식,,,,,,T1u,,,,,DART(비상장),
2054110000044,정원산업(주),,H52102,서비스,운송·보관,창고·물류,,,유통·물류,,,T1u,,,,,DART(비상장),
1101116407202,주식회사 리짐인터내셔널,,M73901,서비스,인적서비스,전문서비스,,,,,,T1u,,,,,DART(비상장),
1311110279181,(주)셈텍스,,C13213,제조,소재제조,의류·패션,,,,2,,T1u,,,,,DART(비상장),
1201110182981,홍진건설(주),,F41121,건설,시공·건설,건설·시공,,,건설·인프라,5,,T1u,,,,,DART(비상장),
1153110008544,(주)씨.에스,,E38230,서비스,시설·자산운영,에너지·자원·환경,,,신재생에너지,,,T1u,,,,,DART(비상장),
1346110035118,주식회사 동부,,C30201,제조,부품제조,기계·운송기기,완성차·부품,,자동차,3,,T1u,,,,,DART(비상장),
2301110249316,주식회사 조은씨앤에스,,G466,유통,도매·상사,건설·시공,,,,,,T1u,,,,,DART(비상장),
1101118842670,비케이씨에스제십오차 주식회사,,K64999,서비스,지주·투자,다품목·범용,,,금융,,Y,T1u,,,,,DART(비상장),
1101118842852,비케이씨에스제십육차 주식회사,,K64999,서비스,지주·투자,다품목·범용,,,금융,,Y,T1u,,,,,DART(비상장),
1101119104144,에스에프트레인제이차 주식회사 ,,K64999,서비스,지주·투자,다품목·범용,,,금융,,Y,T1u,,,,,DART(비상장),
1101118741616,주식회사 라이언테크,,J5821,서비스,콘텐츠·SW,게임,,,콘텐츠·미디어,,,T1u,,,,,DART(비상장),
1545110052334,정안글라스텍(주),,C23119,제조,소재제조,화학·소재,건축소재,,,2,,T1u,,,,,DART(비상장),
2111410000156,군산중앙신용협동조합,,K64131,서비스,금융,은행업,,,금융,,,T1u,,,,,DART(비상장),
1742410002396,광장신용협동조합,,K64131,서비스,금융,은행업,,,금융,,,T1u,,,,,DART(비상장),
1101140215746,(유)판토스홀딩스,,M71531,서비스,지주·투자,다품목·범용,,,,,Y,T1u,,,,,DART(비상장),
1511410001959,충주중앙신용협동조합,,K64131,서비스,금융,은행업,,,금융,,,T1u,,,,,DART(비상장),
1801410001003,태종대신용협동조합,,K64131,서비스,금융,은행업,,,금융,,,T1u,,,,,DART(비상장),
1843410000312,남천천신용협동조합,,K64131,서비스,금융,은행업,,,금융,,,T1u,,,,,DART(비상장),
1103340019845,보현회계법인,,M71201,서비스,인적서비스,전문서비스,,,,,,T1u,,,,,DART(비상장),
1101114122430,랩앤컴퍼니(주),,C20423,제조,완제품제조,화장품·뷰티,,,최종소비재,4,,T1u,,,,,DART(비상장),
1101140277431,큐브반포유동화전문유한회사,,K64999,서비스,지주·투자,다품목·범용,,,금융,,Y,T1u,,,,,DART(비상장),
1614110032876,(주)원테크,,M71511,서비스,지주·투자,다품목·범용,,,,,Y,T1u,,,,,DART(비상장),
1741110007101,평화씨엠비주식회사,,C2219,제조,소재제조,화학·소재,고무제품,,,2,,T1u,,,,,DART(비상장),
2101110101297,주식회사 바른디앤씨,,L68122,서비스,시설·자산운영,부동산·임대,,,,,,T1u,,,,,DART(비상장),
1101140037374,바바리안스카이코리아이천이십오의에이유동화전문 유한회사,,K66199,서비스,금융,결제·핀테크,,,금융,,,T1u,,,,,DART(비상장),
1314110513707,주식회사 알루본,,C24222,제조,소재제조,금속,비철금속,압연·압출,,2,,T1u,,,,,DART(비상장),
1615110228184,(주) 딥엑스,,J58222,서비스,콘텐츠·SW,소프트웨어·IT,,,콘텐츠·미디어,,,T1u,,,,,DART(비상장),
1615110263099,(주)은하촌농업회사법인,,C10832,제조,완제품제조,식품·음료,,,농식품,4,,T1u,,,,,DART(비상장),
1101118547311,주식회사 메디튜브,,L68222,서비스,플랫폼·중개,부동산·임대,,,,,,T1u,,,,,DART(비상장),
1101114339051,주식회사 스마틱스,,J58221,서비스,콘텐츠·SW,소프트웨어·IT,,,콘텐츠·미디어,,,T1u,,,,,DART(비상장),
1101115901958,윈터스카이육호(주),,K64999,서비스,지주·투자,다품목·범용,,,금융,,Y,T1u,,,,,DART(비상장),
1101114065060,(주)아르디온,,C33302,제조,완제품제조,생활용품·가구,,,,4,,T1u,,,,,DART(비상장),
1101116150786,(주)안스포츠,,C14111,제조,완제품제조,의류·패션,,,최종소비재,4,,T1u,,,,,DART(비상장),
1348110644626,주식회사 비와이드,,S96993,서비스,인적서비스,사업지원서비스,,,,,,T1u,,,,,DART(비상장),
2011110050073,빛솔라 에너지 주식회사,,D35114,서비스,시설·자산운영,에너지·자원·환경,,,신재생에너지,,,T1u,,,,,DART(비상장),
1101110287048,디에스네트웍스 주식회사,,F41112,건설,시공·건설,건설·시공,,,건설·인프라,5,,T1u,,,,,DART(비상장),
1301110014562,효림종합건설(주),,F42,건설,시공·건설,건설·시공,,,건설·인프라,5,,T1u,,,,,DART(비상장),
2011110072928, 파인디씨피에프브이 주식회사,,L68122,서비스,시설·자산운영,부동산·임대,,,,,,T1u,,,,,DART(비상장),
1314110166382,주식회사 누리온,,C28422,제조,완제품제조,전자·정밀,전자기기·모듈,,,4,,T1u,,,,,DART(비상장),
1348140002141,농업회사법인(유)화성알피시,,C10511,제조,완제품제조,식품·음료,,,농식품,4,,T1u,,,,,DART(비상장),
1101340077384,서우회계법인,,M71201,서비스,인적서비스,전문서비스,,,,,,T1u,,,,,DART(비상장),
1543110042694,(주)동주산업개발,,F41129,건설,시공·건설,건설·시공,,,건설·인프라,5,,T1u,,,,,DART(비상장),
1942110037227,주식회사 호경,,C29293,제조,완제품제조,기계·운송기기,생산장비,,,4,,T1u,,,,,DART(비상장),
1101111403867,주식회사 성삼,,F42,건설,시공·건설,건설·시공,,,건설·인프라,5,,T1u,,,,,DART(비상장),
1301111184926,에스비비컴퍼니주식회사,,C10602,제조,완제품제조,식품·음료,,,농식품,4,,T1u,,,,,DART(비상장),
2201140005350,(유)창조개발,,F4111,건설,시공·건설,건설·시공,,,건설·인프라,5,,T1u,,,,,DART(비상장),
2146110004976,농업회사법인 주식회사 상하낙농개발,,C10902,제조,완제품제조,식품·음료,,,농식품,4,,T1u,,,,,DART(비상장),
1358110461855,주식회사 코어식스,,M71531,서비스,인적서비스,전문서비스,,,,,,T1u,,,,,DART(비상장),
1801110000149,천경해운주식회사,,H50112,서비스,운송·보관,해상운송,,,유통·물류,,,T1u,,,,,DART(비상장),
1841410000275,부산동부신용협동조합,,K64131,서비스,금융,은행업,,,금융,,,T1u,,,,,DART(비상장),
1341110008850,(주)안양저축은행,,K64132,서비스,금융,은행업,,,금융,,,T1u,,,,,DART(비상장),
1344410002283,이천신용협동조합,,K64131,서비스,금융,은행업,,,금융,,,T1u,,,,,DART(비상장),
1648110000905,아산저축은행,,K64132,서비스,금융,은행업,,,금융,,,T1u,,,,,DART(비상장),
1101118077764,주식회사 이노하스,,C10519,제조,완제품제조,식품·음료,,,농식품,4,,T1u,,,,,DART(비상장),
1748110034499,해내다컨트리클럽(주),,F41226,건설,시공·건설,건설·시공,,,건설·인프라,5,,T1u,,,,,DART(비상장),
1101140038029,건설공제신월곡제일차유동화전문 유한회사,,K64999,서비스,지주·투자,다품목·범용,,,금융,,Y,T1u,,,,,DART(비상장),
1101110937764,에이케이수원제팔차 주식회사,,K64999,서비스,지주·투자,다품목·범용,,,금융,,Y,T1u,,,,,DART(비상장),
1101110926257,티제이에스진제일차 주식회사,,K64209,서비스,금융,자산운용업,,,금융,,,T1u,,,,,DART(비상장),
1101110922001,주식회사하이서울147청년주택위탁관리부동산투자회사,,L68111,서비스,시설·자산운영,부동산·임대,,,,,,T1u,,,,,DART(비상장),
1345110246155,주식회사 어반힐스,,L68122,서비스,시설·자산운영,부동산·임대,,,,,,T1u,,,,,DART(비상장),
2201110216929,주식회사 진만종합건설,,G45110,유통,도매·상사,기계·운송기기,완성차·부품,,자동차,,,T1u,,,,,DART(비상장),
1342110001183,엘칸토,,C15211,제조,완제품제조,의류·패션,,,최종소비재,4,,T1u,,,,,DART(비상장),
1101118317813,주식회사 에어큐홀딩스,,M71531,서비스,지주·투자,다품목·범용,,,,,Y,T1u,,,,,DART(비상장),
1649110020901,내포그린에너지 주식회사,,D35300,서비스,시설·자산운영,에너지·자원·환경,,,신재생에너지,,,T1u,,,,,DART(비상장),
1101111733321,싸이젠코리아(주),,G46441,유통,도매·상사,의약·바이오,,,,,,T1u,,,,,DART(비상장),
2301110070399,(주)에스에이치지앤씨,,C19210,제조,소재제조,에너지·자원·환경,,,,2,,T1u,,,,,DART(비상장),
1101112533910,(주)지오영,,G46441,유통,도매·상사,의약·바이오,,,,,,T1u,,,,,DART(비상장),
1101117126017,조선혜지와이홀딩스 주식회사,,K64992,서비스,지주·투자,다품목·범용,,,조선·해양|금융,,Y,T1u,,,,,DART(비상장),
1101140337342,유더블유제십오차유동화전문 유한회사,,K64999,서비스,지주·투자,다품목·범용,,,금융,,Y,T1u,,,,,DART(비상장),
1101140214607,유지아이제일차유동화전문 유한회사,,K6499,서비스,지주·투자,다품목·범용,,,금융,,Y,T1u,,,,,DART(비상장),
1101110928346,제이온몬스터 주식회사,,K649,서비스,금융,은행업,,,금융,,,T1u,,,,,DART(비상장),
2062110044566,(주)우성코퍼레이션,,C19229,제조,소재제조,에너지·자원·환경,,,,2,,T1u,,,,,DART(비상장),
2802110028844,주식회사 빅트리,,L68222,서비스,플랫폼·중개,부동산·임대,,,,,,T1u,,,,,DART(비상장),
1701110440587,(주)경동시멘트,,G46612,유통,도매·상사,건설·시공,,,,,,T1u,,,,,DART(비상장),
1101114895780,(주) 베리안메디컬시스템즈코리아,,G46592,유통,도매·상사,기계·운송기기,,,,,,T1u,,,,,DART(비상장),
2841110055793,주식회사 스마일게이트,,J58211,서비스,콘텐츠·SW,게임,,,콘텐츠·미디어,,,T1u,,,,,DART(비상장),
1101111761372,두진양행(주),,C141,제조,완제품제조,의류·패션,,,최종소비재,4,,T1u,,,,,DART(비상장),
2149110069619,(주)보부상바이오팜,,C10897,제조,완제품제조,식품·음료,,,바이오·제약|농식품,4,,T1u,,,,,DART(비상장),
1101116233590,(주)마이크로바이오틱스,,M70113,서비스,인적서비스,의약·바이오,,,바이오·제약,,,T1u,,,,,DART(비상장),
2062110006582,씨지앤코리아홀딩스주식회사,,K64992,서비스,지주·투자,다품목·범용,,,금융,,Y,T1u,,,,,DART(비상장),
1101113367962,주식회사 위플코리아,,N75999,서비스,인적서비스,사업지원서비스,,,,,,T1u,,,,,DART(비상장),
2101410001030,전주대건신용협동조합,,K64131,서비스,금융,은행업,,,금융,,,T1u,,,,,DART(비상장),
1101140039325,카드오토제팔차유동화전문 유한회사,,K64999,서비스,지주·투자,다품목·범용,,,금융,,Y,T1u,,,,,DART(비상장),
1101118416649,주식회사 비에스유니버스 ,,J58212,서비스,콘텐츠·SW,게임,,,콘텐츠·미디어,,,T1u,,,,,DART(비상장),
1101112013095,에이디인터내셔날(주),,C20423,제조,완제품제조,화장품·뷰티,,,최종소비재,4,,T1u,,,,,DART(비상장),
1341110394770,주식회사씨엠코아,,N74100,서비스,인적서비스,사업지원서비스,,,,,,T1u,,,,,DART(비상장),
1712110052371,(주)신기산업,,C30399,제조,부품제조,기계·운송기기,완성차·부품,,자동차,3,,T1u,,,,,DART(비상장),
1701110982670,주식회사 카이로스아이앤씨,,G47312,유통,소매,전자·정밀,전자기기·모듈,,최종소비재,,,T1u,,,,,DART(비상장),
1314110397333,엠케이메탈주식회사,,C2429,제조,소재제조,금속,,,,2,,T1u,,,,,DART(비상장),
1101110931528,한영산업개발 주식회사,,G47912,서비스,플랫폼·중개,다품목·범용,이커머스,,최종소비재,,,T1u,,,,,DART(비상장),
2844110103497,오케이에프엠(주),,C10121,제조,완제품제조,식품·음료,,,농식품,4,,T1u,,,,,DART(비상장),
2849110298488,주식회사 엠아이디,,L68112,서비스,시설·자산운영,부동산·임대,,,,,,T1u,,,,,DART(비상장),
1349110106525,(주)두원에이앤씨,,N75121,서비스,인적서비스,고용·인력,,,,,,T1u,,,,,DART(비상장),
1801111519785,주식회사 블루어스,,G4642,유통,도매·상사,생활용품·가구,,,,,,T1u,,,,,DART(비상장),
1341110027214,한국지노주식회사,,C27216,제조,완제품제조,전자·정밀,전자기기·모듈,,,4,,T1u,,,,,DART(비상장),
2850110456356,주식회사 에스티엘,,H52992,서비스,운송·보관,창고·물류,,,유통·물류,,,T1u,,,,,DART(비상장),
1101116329315,(주)지투지인베스트먼트,,G468,유통,도매·상사,다품목·범용,,,,,,T1u,,,,,DART(비상장),
2001110617543,케이앤시티 주식회사,,L68111,서비스,시설·자산운영,부동산·임대,,,,,,T1u,,,,,DART(비상장),
