고유번호,법인등록번호,회사명,최대주주연도,출자연도,오류
00110884,1753110000126,(주)엠젠솔루션,2025,2025,
00495633,1243110014912,(주)율촌,2025,2025,
00323868,1101111731135,웹케시(주),2025,2025,
00250614,1943110005149,삼영엠텍(주),2025,2025,
00268002,1341110036992,세종텔레콤(주),2025,2025,
00317487,1101111182726,(주)티에스넥스젠,2025,2025,
01062177,1101113403972,(주)제놀루션,2025,2025,
01085442,1101113559238,(주)오건에코텍,2025,2025,
01396676,1101117196523,(주)일승,2025,2025,
00494546,1101112739998,(주)오비고,2025,2025,
01168383,1101116139277,일동제약(주),2025,2025,
00565215,1101113091107,(주)아이티센코어,2025,2025,
00111227,1341110000400,대양제지공업(주),2025,2025,
00116408,1748110000820,동신건설(주),2025,2025,
00442561,1101112090168,(주)에프알텍,2025,2025,
00142713,1101110192271,(주)형지아이앤씨,2025,2025,
00136721,1101110006612,신영증권(주),2025,2025,
00186939,1101110115885,(주)특수건설,2025,2025,
00442835,1101112103953,(주)메타랩스,2025,2025,
01263527,1101116558469,주식회사 카이노스메드,2025,2025,
01341630,1101113598616,(주)이노에이엑스,2025,2025,
01267958,1101111915094,주식회사 프로티아,2025,2025,
01775952,1101118692504,한국제13호기업인수목적 주식회사,2025,2025,
01199727,1311110449718,(주)샘씨엔에스,2025,2025,
01011872,1348110201038,(주)엔에스엠,2024,2024,
01218299,1601110188262,주식회사 에코아이,2025,2025,
01286476,1348110054627,알에프시스템즈(주),2025,2025,
01405451,1101116080032,주식회사 알체라,2025,2025,
01780608,1412110096630,(주)메쥬,2025,2025,
00116426,1101110162191,(주)이렘,2025,2025,
00112022,1101110165393,대원화성(주),2025,2025,
00187415,1101110134372,(주)코미팜,2025,2025,
00128546,1348110003327,삼천당제약(주),2025,2025,
01051092,1352110022823,피씨엘(주),2024,2024,
01593668,1201110764789,주식회사 센서뷰,2025,2025,
01011395,1760110078920,(주)레몬,2025,2025,
00364254,1101111643736,(주)알티캐스트,2025,2025,
00867478,1101113036096,농업회사법인아시아종묘(주),2025,2025,
01381805,1101112154667,주식회사 아로마티카,2025,2025,
01030132,1942110226226,(주)경남은행,2025,2025,
00122056,1801110000537,미창석유공업(주),2025,2025,
01516933,2062110077244,(주)덕양에너젠,2025,2025,
00357430,1244110020587,(주)쎌바이오텍,2025,2025,
00104722,1101110032154,국제약품(주),2025,2025,
00112378,1601110007032,KR모터스(주),2025,2025,
00118451,1101110032005,동일제강(주),2025,2025,
00188973,1344110000719,화일약품(주),2025,2025,
00159740,1901110001872,KISCO홀딩스(주),2025,2025,
00205687,1101110412778,더라미(주),2025,2025,
00305668,1615110030026,새론오토모티브(주),2025,2025,
00243067,1101110265523,(주)부방,2025,2025,
00149594,1601110019277,한국캐피탈(주),2025,2025,
01311286,1101114481274,주식회사 퀀타매트릭스,2025,2025,
00136101,2101110007510,메이슨캐피탈주식회사,2025,2025,
00151605,1201110007238,청보(주),2025,2025,
01353848,1358110239187,(주)이노벡스,2025,2025,
00350048,1201110097940,오성첨단소재(주),2025,2025,
01336443,1101116902393,디와이씨(주),2025,2025,
01108248,1601110105498,(주)지노믹트리,2025,2025,
01657197,1201110947129,주식회사 바이오비쥬,2025,2025,
00293886,1301110026260,(주)위닉스,2025,2025,
01118643,1101112858483,(주)솔루믹스,2025,2025,
01332137,1101114296029,(주)노보믹스,2024,2024,
00870065,1311110114733,쓰리에이로직스(주),2025,2025,
00353610,1601110063240,이니텍(주),2025,2025,
00925967,1351110097612,(주)이엠티,2025,2025,
00379229,1101111622540,(주)에스에이티,2025,2025,
00406329,1301110038918,(주)루멘스,2025,2025,
00412348,1311110046291,엘비세미콘(주),2025,2025,
00455875,1201110153916,와토스코리아(주),2025,2025,
00491938,1955110052004,지에이치신소재(주),2025,2025,
01190124,1101112001842,미디어젠(주),2025,2025,
01365825,1348110493354,피에스케이 주식회사,2025,2025,
01586455,1601110383490,주식회사 꿈비,2025,2025,
01685677,2301110265867,주식회사 리센스메디컬,2025,2025,
00181934,1812110010898,(주)플랜텍,2025,2025,
00523307,1350110049607,(주)다원시스,2025,2025,
01262023,1211110269473,(주)루트락,2025,2025,
00415868,1601110067234,(주)펩트론,2025,2025,
00533003,1801110121507,디케이락(주),2025,2025,
00168331,1101110084767,(주)온타이드,2025,2025,
00238001,1101110808357,(주)블루콤,2025,2025,
00964595,1101112152067,(주)엔바이오니아,2025,2025,
01467451,1101116114451,(주)케이티밀리의서재,2025,2025,
01414422,1101117257507,(주)아이비김영,2025,2025,
00136457,1341110000210,(주)SH에너지화학,2025,2025,
00126955,1101110034308,삼양식품(주),2025,2025,
01516456,1311110409481,주식회사 인벤티지랩,2025,2025,
01035289,1101115313731,(주)제이케이리버스톤자기관리부동산투자회사,2025,2025,
00113261,1341110003545,대한광통신(주),2025,2025,
00808086,2001110115802,에이치엘비펩(주),2025,2025,
00305941,1101111065972,(주)노브랜드,2025,2025,
00134477,1101110042880,SNT다이내믹스(주),2025,2025,
00409140,1613110004067,이원컴포텍(주),2025,2025,
00526836,1101112577885,미래나노텍(주),2025,2025,
00344287,1201110234469,에이치디현대인프라코어(주),2024,2024,
00616962,1101113489154,린드먼아시아인베스트먼트(주),2025,2025,
01683387,1101118406781,미래에셋드림기업인수목적1호 주식회사,2024,2024,
00172079,1701110007098,에이치엘비파나진 주식회사,2025,2025,
00263140,1344110012061,(주)휴스토리,2025,2025,
00389110,1101111574874,(주)지어소프트,2025,2025,
01344363,1101114224020,(주)다원넥스뷰,2025,2025,
00241005,1713110003504,코오롱이앤피(주),2025,2025,
00542074,1345110037710,(주)엘에스케이아이로봇,2025,2025,
01027794,1311110164978,(주)브이원텍,2025,2025,
00206659,1345110002375,(주)이랜텍,2025,2025,
00219848,1101110335912,(주)서희건설,2025,2025,
00255105,1101111430498,(주)케이바이오랩스,2025,2025,
00132868,1701110006868,(주)우성머티리얼스,2025,2025,
00442905,1901110037223,(주)디에스엠,2025,2025,
00182696,2047110003887,대한조선 주식회사,2025,2025,
01529982,2841110111983,주식회사 씨엠티엑스,2025,2025,
00614089,1101113216276,주식회사 에이원큐브텍,2025,2025,
01258428,1101115739804,프레스티지바이오로직스(주),2025,2025,
00124027,1101110522618,부산산업(주),2025,2025,
00362292,1101111227077,(주)씨티씨바이오,2025,2025,
00425254,1211110074525,(주)나우코스,2025,2025,
00982023,1101112425448,주식회사 실리콘투,2025,2025,
00148531,1101110045347,제이스코홀딩스(주),2025,2025,
01179608,1101116201737,(주)포인트엔지니어링,2025,2025,
01394669,1101117182655,(주)누보,2025,2025,
00185301,1101110285787,제이피아이헬스케어(주),2025,2025,
01910759,1101110923177,삼성기업인수목적10호(주),2025,2025,
01717170,1101118542791,상상인제4호기업인수목적 주식회사,2025,2025,
00159810,1101110111825,(주)카프로,2025,2025,
00186452,1101110779152,(주)광무,2025,2025,
00602172,1201110185810,와이엠티(주),2025,2025,
00677486,1501110038584,(주)그린광학,2025,2025,
00136925,1101110350712,신원종합개발(주),2025,2025,
01091054,1101115733509,(주)쎄노텍,2025,2025,
00989664,1501110077665,코아스템켐온 주식회사,2025,2025,
01042085,1101115496868,(주)엑셈,2025,2025,
01563667,1101116577188,(주)더즌,2025,2025,
00306719,1845110021812,에스텍(주),2025,2025,
00653103,1358110109900,(주)퓨처코어,2025,2025,
00226866,1341110013552,인탑스(주),2025,2025,
00450010,1942110014431,(주)씨티알모빌리티,2025,2025,
01803635,1101116873750,주식회사 에스투더블유,2025,2025,
00115384,1101110124969,(주)동방아그로,2025,2025,
00402989,1101111823289,(주)유한코스메틱,2025,2025,
01182578,2101110118854,(주)디에이치오토리드,2025,2025,
00541862,1101111642738,(주)판도라티비,2025,2025,
01432598,1345110215100,(주)지씨지놈,2025,2025,
00526872,1101112203951,(주)이수앱지스,2025,2025,
00815767,1101114291540,(주)위메이드플레이,2025,2025,
00204226,1101110570442,(주) 소프트센,2025,2025,
00476498,1101111571250,(주)컴투스,2025,2025,
00968607,1101111002122,주식회사 더본코리아,2025,2025,
01010110,1101114855924,(주)더블유게임즈,2025,2025,
01099861,1311110416816,(주)에이텍모빌리티,2025,2025,
00607496,1601110066145,(주)한빛레이저,2025,2025,
01140837,1345110132792,주식회사 이지트로닉스,2025,2025,
00242712,1348110015546,엘컴텍(주),2025,2025,
00339072,1201110126038,(주)팬스타엔터프라이즈,2025,2025,
00983271,1311110350139,엔에이치엔(주),2025,2025,
00215976,2043110000419,(주)무궁화인포메이션테크놀로지,2025,2025,
01109715,1101114778267,디에스씨인베스트먼트(주),2025,2025,
00545114,1345110059821,(주)랩지노믹스,2025,2025,
01309069,1101114449694,(주)타이드,2025,2025,
00295857,1201110147422,(주)코다코,2025,2025,
00390903,1348110043711,(주)우주일렉트로닉스,2025,2025,
00585219,1101113489609,세원이앤씨(주),2025,2025,
01810477,1601110397409,주식회사 노타,2025,2025,
00349732,1101111521700,코나아이(주),2025,2025,
00108001,2001110002843,남화토건(주),2025,2025,
00136776,1341110001672,차AI헬스케어(주),2025,2025,
00391197,1101111390816,(주)하이퍼코퍼레이션,2025,2025,
00146214,1101110039019,일성아이에스(주),2025,2025,
01061497,1101115617076,(주)에프에스엔,2025,2025,
00358271,1942110032714,(주)에스에프에이,2025,2025,
01467503,1101115121275,주식회사 뉴키즈온,2025,2025,
00159218,1101110371148,한전KPS(주),2025,2025,
00292434,1101111636004,(주)인트론바이오테크놀로지,2025,2025,
01590980,1101114739730,(주)심플랫폼,2025,2025,
00480950,1752110014707,(주)이아이디,2025,2025,
00347734,1101112141672,진양화학(주),2025,2025,
01344831,1101113841627,주식회사 딥노이드,2025,2025,
00109286,1911110000104,(주)대동,2025,2025,
00977696,1101114508151,(주)넥스쳐,2025,2025,
00118804,1201110003848,(주)동진쎄미켐,2025,2025,
01506990,1358110286766,주식회사 옵티코어,2025,2025,
01047707,1101115546217,(주)포톤,2025,2025,
00273420,1101110974851,(주)이스트소프트,2025,2025,
00397058,1101111838212,주식회사 엠게임,2025,2025,
00112970,1101110019350,대한방직(주),2025,2025,
01090471,1101115731032,(주)에스에프에이넥셀,2025,2025,
01288827,1348110401886,주식회사 에이치피에스피,2025,2025,
00661157,1101113078907,(주)인트로메딕,2025,2025,
01935183,1101110928141,삼성기업인수목적11호(주),2025,2025,
00531078,1101111848675,(주)유비온,2025,2025,
00972293,1601110247141,(주)파멥신,2025,2025,
00129387,1101110014433,에스피삼화(주),2025,2025,
01384787,1101115281897,(주)시프트업,2025,2025,
00311216,1101111219561,에이치엔에스하이텍(주),2025,2025,
00843900,1101113637810,(주)육일씨엔에쓰,2025,2025,
01215618,1501110081963,(주)와이엠텍,2025,2025,
00110583,1101110254344,(주)디에이치오토웨어,2025,2025,
00616290,1101111946601,(주)이엠넷,2025,2025,
00133317,1301110028852,(주)에스티씨 라이프,2025,2025,
00403766,2001110105176,(주)한국첨단소재,2025,2025,
01498974,1101116865103,큐리옥스바이오시스템즈(주),2025,2025,
00526678,1941110002884,(주)동방선기,2025,2025,
00370918,1341110013255,케이디켐(주),2025,2025,
00273439,1101111168502,(주)메디아나,2025,2025,
00470829,1101112915605,(주)인티큐브,2025,2025,
00977377,1101113660142,에이비온(주),2025,2025,
00453488,2001110097272,(주)다이나믹디자인,2025,2025,
01267602,1101116585826,(주)제이시스메디칼,2024,2024,
00874797,1101113101097,(주)길교이앤씨,2024,2024,
01325429,1101116852431,(주)지아이에스,2025,2025,
00162911,1345110004008,한일사료(주),2025,2025,
01680131,1101114665266,(주)아이오바이오,2025,2025,
00106395,1101110028541,금호전기(주),2025,2025,
00139719,1201110038639,(주)와이지-원,2025,2025,
01379563,1101113050806,(주)에스팀,2025,2025,
00362201,1101110324858,(주)세운메디칼,2025,2025,
00112004,1101110006448,주식회사 알앤엘재생의학연구소,2025,2025,
00862880,1713110007259,(주)새빗켐,2025,2025,
00961507,1101114097518,(주)케일럼,2025,2025,
00876908,1101112341850,모트렉스 주식회사,2025,2025,
00444329,1101111873755,(주)위메이드,2025,2025,
00482426,1942110032988,인화정공(주),2025,2025,
01179617,1101116202305,(주)한국비엔씨,2025,2025,
01257872,1311110367986,에스프리즘 (주),2025,2025,
00563837,1101111871072,(주)제로투세븐,2025,2025,
01787355,1101115682201,(주)나라스페이스테크놀로지,2025,2025,
00341314,1101111642788,엔더블유시(주),2025,2025,
01948220,1101110934982,미래에셋비전기업인수목적11호 주식회사,2025,2025,
00547583,1101113352004,(주)하나금융지주,2025,2025,
00158325,1101110393283,나이스평가정보 주식회사,2025,2025,
00445869,1101111351660,(주)유니포인트,2025,2025,
00159500,1101110038326,(주)한국종합기술,2025,2025,
00138367,1601110007660,(주)플레이위드코리아,2025,2025,
00257149,1701110074493,지더블유바이텍(주),2024,2024,
00103547,1243110014409,우진비앤지(주),2025,2025,
00543204,1101111952567,(주)아이오케이이엔엠,2025,2025,
01207716,1101112284729,(주)앱코,2025,2025,
00369213,1101110747414,(주)폴라리스에이아이,2025,2025,
00143226,1345110000600,(주)엠투엔,2025,2025,
00166528,2042110000784,서암기계공업(주),2025,2025,
00201432,1101110657275,(주)비츠로시스,2025,2025,
00199076,1341110012687,(주)동일기연,2025,2025,
00175623,1801110031516,(주)ES큐브,2025,2025,
01370322,1801110991314,삼진식품(주),2025,2025,
00193009,1115110004162,케이에이치필룩스(주),2025,2025,
01012640,1101112462002,슈어소프트테크 주식회사,2025,2025,
00104120,1801110025882,광진실업(주),2025,2025,
01524507,1101115829944,(주)핀텔,2025,2025,
00818472,1244110067216,(주)이큐셀,2025,2025,
00651017,1101113731563,나우아이비캐피탈(주),2025,2025,
00980043,1401110011243,(주)비큐에이아이,2025,2025,
00876166,1615110041619,(주)케이비지,2025,2025,
00307189,1347110014631,에스케이엔펄스(주),2024,2024,
00103592,1101110152134,광동제약(주),2025,2025,
01235296,1101113572636,(주)셀리드,2025,2025,
00164609,1812110000526,에이치디현대미포 주식회사,2024,2024,
00949161,1615110148704,(주)티엠씨,2025,2025,
00591441,1501110093926,어보브반도체(주),2025,2025,
00108746,1812110002275,디케이엠이(주),2025,2025,
00397289,1101110795455,(주)오텍,2025,2025,
00550082,1101112753873,(주)캔버스엔,2025,2025,
01336373,1358110232363,(주)메드팩토,2025,2025,
00628860,1101113667552,(주)네오위즈,2025,2025,
00252135,1301110033281,주성엔지니어링(주),2025,2025,
00407771,1201110040676,(주)듀오백,2025,2025,
00107066,1101110017411,남광토건(주),2025,2025,
00367695,1101111384075,(주)에이전트에이아이,2025,2025,
00765569,1345110078029,기가비스(주),2025,2025,
01276901,1101116652790,(주)컴투스엔,2025,2025,
00145437,1101110253908,주식회사 아센디오,2025,2025,
00428729,1701110233338,(주)대호에이엘,2025,2025,
00537221,1101112250077,인바이츠바이오코아(주),2025,2025,
00537337,1101111413361,(주)앤씨앤,2025,2025,
00276083,1101110674724,(주)피노,2025,2025,
00117179,1942110000472,디와이(주),2025,2025,
01309795,1101116735067,주식회사 아틀라스링크,2025,2025,
01368637,1358110211565,(주)성원에너텍,2025,2025,
00118521,1101110191562,진원생명과학(주),2025,2025,
01042429,1101115501302,(주)넥써쓰,2025,2025,
01924673,2101110054248,(주)나노솔루션,2025,2025,
00683007,1350110106150,(주)퀀텀레일,2025,2025,
00876643,1101114275958,(주)캐프,2025,2025,
01010615,1101111564982,(주)세나테크놀로지,2025,2025,
01070149,1101113562570,올리패스(주),2025,2025,
00180865,1101110260218,디에이치엑스컴퍼니(주),2025,2025,
00205003,1101110939326,(주)좋은사람들,2025,2025,
00236863,1101110660806,(주)희림종합건축사사무소,2025,2025,
01022902,1101111999444,(주)애드바이오텍,2025,2025,
01428948,1101115328615,오아 주식회사,2025,2025,
02042949,1101110966625,한화머시너리앤서비스홀딩스 주식회사,,,
01136348,1101116016673,나무에이엑스(주),2025,2025,
01230255,2201110123463,(주)한울앤제주,2025,2025,
01491607,1613110017531,주식회사 오에스피,2025,2025,
00531865,1801110327981,(주)유니테크노,2025,2025,
00684714,1313110083497,(주)풍산,2025,2025,
00145668,1101110033839,이화공영(주),2025,2025,
00172291,1201110005266,(주)더존비즈온,2025,2025,
01359736,1101117042271,(주)프로이천,2025,2025,
01497142,1101113292086,엠아이큐브솔루션 주식회사,2025,2025,
00110750,1101110511588,(주)지엠아이벤처,2025,2025,
00125488,1156110001401,삼륭물산(주),2025,2025,
00532855,1801110007062,한국유니온제약 주식회사,2025,2025,
00269940,1101110981038,(주)하나투어,2025,2025,
00426068,1101112192493,(주)엑시온그룹,2025,2025,
00995993,1101112262890,디엑스앤브이엑스(주),2025,2025,
00269241,1101110574164,(주)주연테크,2025,2025,
00361594,1346110012687,(주)디엠에스,2025,2025,
00595182,1101111788566,주식회사 아톤,2025,2025,
01073261,1645110024117,(주)동방메디컬,2025,2025,
00117267,1101110624688,동양생명보험(주),2025,2025,
01110678,2850110287959,(주)유틸렉스,2025,2025,
01182550,1201110658289,이원다이애그노믹스(주),2025,2025,
01327092,1311110103158,주식회사 라닉스,2025,2025,
01480708,1717110129857,주식회사 에이치이엠파마,2025,2025,
01344336,1101114179457,(주)신테카바이오,2025,2025,
00349811,1601110048870,(주)오션인더블유,2025,2025,
01573284,1101117914785,코닉오토메이션(주),2025,2025,
00104999,1101110172447,(주)윌비스,2025,2025,
01036367,1101115448520,(주)아크솔루션스,2025,2025,
01188378,1601110176572,(주)시스웍,2025,2025,
01947443,1501110231617,(주)해치텍,2025,2025,
01336735,1717110094696,주식회사 펨토바이오메드,2025,2025,
00120906,1701110031873,(주)에스아이리소스,2025,2025,
00474588,1701110090291,(주)한중엔시에스,2025,2025,
01116502,1101114391837,(주)아티스트컴퍼니,2025,2025,
01267222,1101115551646,(주)에피소드컴퍼니,2025,2025,
00393469,1101110529747,(주)메티스,2025,2025,
00308559,1301110050847,(주)코디,2025,2025,
01061327,1101115618355,(주)클래시스,2025,2025,
00610861,1311110048164,코스텍시스템 주식회사,2025,2025,
01831708,1911110049285,주식회사 송우인포텍,2025,2025,
00204262,1101110725064,(주)한컴,2025,2025,
00367871,1512110004847,인바이오주식회사,2025,2025,
01391103,1101116496172,(주)젝시믹스,2025,2025,
00373571,1101110958590,(주)스타코링크,2025,2025,
01370517,1717110113628,(주)스트라드비젼,2025,2025,
00121932,1301110007707,미원상사(주),2025,2025,
01226234,1601110235641,(주)와이바이오로직스,2025,2025,
01335453,1101116891801,(주)조이웍스앤코,2025,2025,
00965318,1101111977937,(주)이노시뮬레이션,2025,2025,
00146427,1101110226327,한주에이알티(주),2025,2025,
00118008,1701110021816,동원모빌리티(주),2025,2025,
01352575,2112110013457,바이오텐(주),2025,2025,
00415646,1615110027883,(주)드림텍,2025,2025,
00939942,1101113940221,(주)포시에스,2025,2025,
01860010,1314110415896,오션스바이오 주식회사,2025,2025,
01138364,1101114357110,더핑크퐁컴퍼니(주),2025,2025,
00258421,1101111073454,(주)기산텔레콤,2025,2025,
00103130,1101110286412,(주)MDS스피어,2025,2025,
00111111,1201110002212,(주)대양금속,2025,2025,
00769158,1348110106600,(주)케이엔제이,2025,2025,
00527464,1344110015635,(주)에이치시티,2025,2025,
00109806,1101110061228,(주)삼일씨엔에스,2025,2025,
01130885,1246110241808,(주)바이오인프라생명과학,2025,2025,
00111421,1341110005202,(주)휴니드테크놀러지스,2025,2025,
00155586,1101110234312,에이치엘비이노베이션(주),2025,2025,
00390365,1349110013457,(주)토비스,2025,2025,
00145862,1201110014027,인천도시가스(주),2025,2025,
00620558,1701110271528,(주)루트케이,2025,2025,
00829380,1101114382878,(주)피제이메탈,2025,2025,
00915508,1156110036979,(주)알엔투테크놀로지,2025,2025,
01234507,1101116390770,매일유업 주식회사,2025,2025,
00164618,1615110001572,현대사료(주),2025,2025,
00304915,1101111844970,코리아에셋투자증권(주),2025,2025,
00120872,1801110054659,만호제강(주),2025,2025,
00525864,1341110064711,피앤씨테크(주),2025,2025,
00693651,1101112476376,(주)비덴트,2025,2025,
00959229,2849110088798,(주)세종메디칼,2025,2025,
00985686,1101115192036,(주)큐브엔터테인먼트,2025,2025,
01182259,1101116142668,(주)알피바이오,2025,2025,
00609634,1358110122283,(주)아이엠,2025,2025,
01207761,1101114865569,(주)프로브잇,2024,2024,
00536329,1101111905706,(주)노블엠앤비,2025,2025,
00232089,1101110358956,바이온(주),2025,2025,
00331016,1101112017922,(주)에프앤가이드,2025,2025,
00346911,1101111434218,(주)아이톡시,2025,2025,
00481454,1101112810590,금호타이어(주),2025,2025,
00351092,1101110545529,삼보모터스(주),2025,2025,
00351579,1101111487267,(주)비트플래닛,2025,2025,
01037542,1311110051034,(주)엔피엑스,2025,2025,
00681142,1101113891169,(주)쌍방울,2025,2025,
00351454,1101110527767,(주)더 테크놀로지,2025,2025,
00811372,1501110120399,(주)노바렉스,2025,2025,
00527491,1101111125289,(주)하이드로리튬,2025,2025,
00261656,1101110866785,(주)잉크테크,2025,2025,
00130587,1243110009781,서울전자통신(주),2025,2025,
00861997,1101112431669,(주)아고스,2025,2025,
01366000,1101117067972,(주)태성,2025,2025,
00352499,1101111927958,(주)링네트,2025,2025,
00126089,1101110085541,(주)디에이치오토넥스,2025,2025,
01315042,1101114361161,(주)시선에이아이,2025,2025,
00261285,1146710006125,한국가스공사(주),2025,2025,
00615723,1101112870784,(주)엠에스디아이,2025,2025,
01208885,2301110274751,(주)경동도시가스,2025,2025,
00657224,1101112453184,(주)아이스크림미디어,2025,2025,
00875307,1101112494451,(주)야스,2025,2025,
01444380,1101115972652,(주)에이텀,2025,2025,
00105475,1101110207799,금강철강(주),2025,2025,
00119672,1101110343957,(주)두올,2025,2025,
00694942,1358110102649,(주)이미지스테크놀로지,2025,2025,
00793155,1311110243912,(주)폴라리스에이아이핸디,2025,2025,
01290248,1101112499641,(주)스코넥엔터테인먼트,2025,2025,
01718407,1101115201431,주식회사 블랙야크아이앤씨,2025,2025,
00199252,1701110021600,에이치엘비(주),2025,2025,
01196313,1101116298148,(주)유에스티,2025,2025,
01159233,1358110272682,주식회사 솔루엠,2025,2025,
00406037,1101110657499,(주)씨에스에이코스믹,2025,2025,
01026616,1101114022325,지구홀딩스(주),2025,2025,
00149804,1115110000136,(주)디와이에이,2025,2025,
01064069,1101115648518,(주)토박스코리아,2025,2025,
01326792,1101116869965,(주)비투엔,2025,2025,
01336762,1101114969189,(주)스피어코퍼레이션,2025,2025,
01364297,1101117062716,(주)코퍼스코리아,2025,2025,
01276327,1101116033833,(주)위지윅스튜디오,2025,2025,
00103662,1301110006270,(주)광명전기,2025,2025,
00249441,1511110009906,(주)씨씨에스충북방송,2025,2025,
00542898,1350110111703,케이이엠텍(주),2025,2025,
00556615,1311110115054,모바일어플라이언스 주식회사,2025,2025,
00146542,1101110141369,일정실업(주),2025,2025,
01307335,2801110078161,(주)나인앤컴퍼니,2025,2025,
01060735,1101115206283,(주)로지스몬,2025,2025,
01029394,1101112743866,(주)에코마케팅,2025,2025,
01626391,1311110534650,오가노이드사이언스(주),2025,2025,
00307028,1350110085255,경남제약 주식회사,2025,2025,
00125725,1101110340979,(주)디모아,2025,2025,
00605522,1211110051797,(주)아리바이오홀딩스,2025,2025,
00396925,1101111906887,(주)엠로,2025,2025,
01084364,1101111574709,(주)다산디엠씨,2025,2025,
00122825,1101110018592,(주)프리티,2025,2025,
00264635,1101111647671,에스넷시스템(주),2025,2025,
00249247,1101111342289,(주)와이지플러스,2025,2025,
01419135,1101113301944,(주)이노진,2025,2025,
01514227,1545110042723,(주)씨어스,2025,2025,
00263371,1101111767510,(주)한국경제티브이,2025,2025,
00261373,1101111423576,(주)마크로젠,2025,2025,
01728167,1358110248964,(주)아이지넷,2025,2025,
00243979,1101110313728,수성웹툰 주식회사,2025,2025,
00113492,1101110063779,깨끗한나라(주),2025,2025,
01265251,1717110093010,(주)츌립앤사이언스,2025,2025,
00642541,1101111907760,(주)제이에스링크,2025,2025,
00129554,1301110008771,(주)갤럭시아에스엠,2025,2025,
00220561,2001110054795,(주)광주신세계,2025,2025,
01676031,2841110383508,(주)그린가스솔루션이앤씨,,,
00107224,1701110005042,(주)남선알미늄,2025,2025,
01096341,1101115781277,(주)넥슨게임즈,2025,2025,
01067808,1101115671171,(주)넵튠,2025,2025,
00108241,1101110057574,(주)농심,2025,2025,
00459871,1101112819005,(주)농심홀딩스,2025,2025,
00176914,1101110414758,(주)다우기술,2025,2025,
00238782,1101110863484,(주)다우데이타,2025,2025,
00124540,1101112137895,(주)대우건설,2025,2025,
00113526,1101110108484,(주)대한항공,2025,2025,
00117337,1101110005333,(주)동양,2025,2025,
00117072,1101110004038,(주)동양건설산업,2025,2025,
00340917,1101112101816,(주)동원에프앤비,2025,2025,
00117212,1101110013774,(주)두산,2025,2025,
00563545,1311110082427,(주)두산테스나,2025,2025,
00163345,1101110210859,(주)디비아이엔씨,2025,2025,
00160843,1101110026206,(주)디비하이텍,2025,2025,
01456011,1101116450615,(주)디어유,2025,2025,
00303192,1244110006602,(주)디에이피,2025,2025,
00116949,1845110000642,(주)디엔오토모티브,2025,2025,
00536523,1101111655393,(주)로보스타,2025,2025,
00842619,1601110206866,(주)리가켐바이오사이언스,2025,2025,
00425351,1101111960792,(주)멀티캠퍼스,2025,2025,
00480048,1355110106027,(주)모다이노칩,2025,2025,
00347442,1201110017336,(주)모보,,,
00533809,1101110422090,(주)바스칸바이오제약,2025,2025,
00123967,1801110039495,(주)부산도시가스,,,
00219097,1101111105215,(주)비지에프,2025,2025,
01263022,1101116555770,(주)비지에프리테일,2025,2025,
00599595,1350110079381,(주)비지에프에코머티리얼즈,2025,2025,
00857480,1101113318387,(주)사람인,2025,2025,
00109718,1101110042278,(주)사조대림,2025,2025,
00141875,1101110104820,(주)사조오양,2025,2025,
01965333,1311110077896,(주)삼양바이오팜,2025,2025,
00896285,1101114720945,(주)삼양사,2025,2025,
00863533,1314110209166,(주)삼양엔씨켐,2025,2025,
00265041,1244110011884,(주)삼양케이씨아이,2025,2025,
01060814,1101115554418,(주)삼양패키징,2025,2025,
00126937,1101110026181,(주)삼양홀딩스,2025,2025,
00191588,1746110014924,(주)삼원강재,2025,2025,
00128555,1101110005929,(주)삼천리,2025,2025,
00239639,1101110738637,(주)삼표시멘트,2025,2025,
00131018,1301110008721,(주)서울제약,2025,2025,
00855093,1344110046664,(주)선진,2025,2025,
00106669,1101110035794,(주)세아베스틸지주,2025,2025,
01325979,1101116860640,(주)세아제강,2025,2025,
00124197,1101110118996,(주)세아제강지주,2025,2025,
00133991,1746110005478,(주)세아특수강,2025,2025,
00377610,1101112276809,(주)세아홀딩스,2025,2025,
00413046,1350110034038,(주)셀트리온,2025,2025,
00541349,1101112112764,(주)셀트리온제약,2025,2025,
00104810,1801110068668,(주)소노스퀘어,2025,2025,
00303794,1101111712309,(주)쇼박스,2025,2025,
00136378,1101110028848,(주)신세계,2025,2025,
00219486,1101111408867,(주)신세계아이앤씨,2025,2025,
00234412,1101110282402,(주)신세계인터내셔날,2025,2025,
00132488,1101110219497,(주)신세계톰보이,2025,2025,
00274933,1101110305288,(주)신세계푸드,2025,2025,
00265324,1101111109134,(주)씨제이이엔엠,2025,2025,
00583424,1101113471036,(주)아모레퍼시픽,2025,2025,
00154462,1101110026644,(주)아모레퍼시픽홀딩스,2025,2025,
00572905,1311110057876,(주)아이에스시,2025,2025,
00130772,1101110731483,(주)에스비에스,2025,2025,
00367604,1101111626063,(주)에스엠라이프디자인그룹,2025,2025,
00147860,1341110003058,(주)에스엠벡셀,2025,2025,
00260930,1101111128340,(주)에스엠엔터테인먼트,2025,2025,
00185046,1101110275134,(주)에스엠컬처앤콘텐츠,2025,2025,
00158501,1101110221939,(주)에스원,2025,2025,
00140168,1101110375398,(주)에이치에스애드,2025,2025,
01854763,1101118993457,(주)에이치에스효성,2025,2025,
00536541,1101111598379,(주)에코프로,2025,2025,
